,Location,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_text,Volume (millions of liters),
1509,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2016,628.5837342,5
1510,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2017,596.2678607,5
1511,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2018,560.5023224,5
1512,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2019,559.6009548,5
1513,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2020,575.2172168,5
1514,3,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2021,589.507179,5
1515,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2007,517.1273303,5
1516,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2008,495.5988902,5
1517,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2009,509.3121261,5
1518,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2010,534.2826304,5
1519,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2011,522.3680114,5
1520,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2012,514.7265545,5
1521,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2013,523.7758765,5
1522,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2014,503.345762,5
1523,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2015,504.4074264,5
1524,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2016,503.1835074,5
1525,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2017,514.5181211,5
1526,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2018,509.3961934,5
1527,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2019,521.4518951,5
1528,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2020,500.4870089,5
1529,4,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2021,491.1144528,5
1530,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2007,135.2562377,5
1531,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2008,142.4277726,5
1532,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2009,156.0239984,5
1533,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2010,168.6874868,5
1534,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2011,179.3146437,5
1535,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2012,189.4243767,5
1536,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2013,196.3223802,5
1537,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2014,192.020975,5
1538,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2015,201.443428,5
1539,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2016,210.8555994,5
1540,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2017,219.8676371,5
1541,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2018,230.7106871,5
1542,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2019,240.8985765,5
1543,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2020,247.2060673,5
1544,5,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2021,255.3106183,5
1545,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2007,558.4791117,5
1546,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2008,564.5329923,5
1547,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2009,559.2813962,5
1548,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2010,554.8355949,5
1549,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2011,557.000978,5
1550,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2012,566.8965593,5
1551,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2013,570.5252905,5
1552,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2014,594.9017003,5
1553,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2015,619.9040623,5
1554,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2016,638.8525603,5
1555,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2017,646.3005383,5
1556,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2018,657.3529227,5
1557,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2019,684.9888366,5
1558,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2020,711.3824059,5
1559,6,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2021,734.0763922,5
1560,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2007,2617.189101,5
1561,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2008,2599.856645,5
1562,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2009,2588.155095,5
1563,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2010,2535.28748,5
1564,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2011,2520.983378,5
1565,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2012,2494.931668,5
1566,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2013,2488.958799,5
1567,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2014,2517.536988,5
1568,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2015,2512.084219,5
1569,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2016,2478.515777,5
1570,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2017,2433.554123,5
1571,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2018,2417.83067,5
1572,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2019,2448.56441,5
1573,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2020,2461.898056,5
1574,7,Wine,Wine,1,Off-trade Volume,Supermarkets,3,2021,2472.42002,5
1575,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.767349095,5
1576,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.7752428900999999,5
1577,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.7951560941,5
1578,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.8274751264,5
1579,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.8836133536999999,5
1580,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.9413432016000001,5
1581,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.9717015336,5
1582,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,1.031482304,5
1583,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,1.129038808,5
1584,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,1.2385740410000001,5
1585,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,1.317184353,5
1586,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,1.369865646,5
1587,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,1.437796753,5
1588,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,1.463198824,5
1589,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,1.496554508,5
1590,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.1535777411,5
1591,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.1709563911,5
1592,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.1850628829,5
1593,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.22004012209999999,5
1594,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.244553036,5
1595,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.2546719408,5
1596,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.2459493813,5
1597,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,0.24432250479999998,5
1598,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,0.2612446678,5
1599,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,0.2732240632,5
1600,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,0.2823636691,5
1601,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,0.2860842508,5
1602,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,0.27963203340000004,5
1603,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,0.2845347901,5
1604,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,0.28641814699999996,5
1605,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.1263472988,5
1606,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.1407755838,5
1607,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.1500398528,5
1608,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.1473252796,5
1609,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.14296202779999997,5
1610,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.1385076978,5
1611,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.1349347719,5
1612,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,0.1412825801,5
1613,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,0.1428008127,5
1614,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,0.1426545096,5
1615,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,0.14355367759999998,5
1616,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,0.14225343659999998,5
1617,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,0.1392349129,5
1618,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,0.1406527518,5
1619,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,0.1442283885,5
1620,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.007224503405,5
1621,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.0074399750100000005,5
1622,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.007890069688,5
1623,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.008011841096999999,5
1624,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.007909299258,5
1625,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.008189784243,5
1626,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.008330560902,5
1627,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,0.007518318436,5
1628,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,0.006796152619,5
1629,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,0.007081565135,5
1630,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,0.007405393962,5
1631,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,0.007769283271,5
1632,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,0.008116017456,5
1633,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,0.009244736098,5
1634,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,0.0104934725,5
1635,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.02055191861,5
1636,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.02500129609,5
1637,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.03089636496,5
1638,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.03738006487,5
1639,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.0441489006,5
1640,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.04873426489,5
1641,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.05432097304,5
1642,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,0.05739550548,5
1643,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,0.05934324015,5
1644,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,0.06084891327,5
1645,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,0.06302760247,5
1646,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,0.062113949269999996,5
1647,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,0.062049596139999996,5
1648,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,0.06472956341,5
1649,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,0.06725776723,5
1650,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2007,0.2925603552,5
1651,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2008,0.3005668674,5
1652,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2009,0.3097362319,5
1653,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2010,0.3218985525,5
1654,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2011,0.3337297319,5
1655,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2012,0.33799391409999996,5
1656,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2013,0.3395219866,5
1657,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2014,0.3387303461,5
1658,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2015,0.3407907435,5
1659,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2016,0.3393125805,5
1660,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2017,0.34051303330000005,5
1661,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2018,0.33915283479999997,5
1662,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2019,0.338105145,5
1663,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2020,0.3393753626,5
1664,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Hypermarkets,3,2021,0.34084164429999997,5
1665,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2007,0.005947472753,5
1666,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2008,0.007342502880999999,5
1667,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2009,0.008411395717,5
1668,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2010,0.008799708355,5
1669,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2011,0.009516478646999999,5
1670,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2012,0.01046745835,5
1671,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2013,0.010706578119999999,5
1672,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2014,0.01142630341,5
1673,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2015,0.01363333462,5
1674,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2016,0.01509190842,5
1675,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2017,0.01742141708,5
1676,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2018,0.03026103493,5
1677,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2019,0.03897653612,5
1678,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2020,0.032885989090000005,5
1679,1,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2021,0.02901079766,5
1680,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2007,0.015420118410000001,5
1681,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2008,0.023064488959999997,5
1682,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2009,0.02596396511,5
1683,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2010,0.0362286516,5
1684,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2011,0.03904117084,5
1685,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2012,0.0450316311,5
1686,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2013,0.043044945939999996,5
1687,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2014,0.04102197563,5
1688,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2015,0.048729715220000004,5
1689,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2016,0.04459729712,5
1690,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2017,0.0462836518,5
1691,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2018,0.04098226026,5
1692,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2019,0.035092939270000005,5
1693,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2020,0.02657962725,5
1694,3,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2021,0.02166761663,5
1695,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2007,0.02797097325,5
1696,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2008,0.032770623389999996,5
1697,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2009,0.034962011359999996,5
1698,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2010,0.03594101732,5
1699,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2011,0.03802610271,5
1700,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2012,0.03880766547,5
1701,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2013,0.0405524548,5
1702,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2014,0.04314494937,5
1703,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2015,0.04645521162,5
1704,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2016,0.0475562435,5
1705,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2017,0.04812746786,5
1706,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2018,0.04964215496,5
1707,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2019,0.05534564963,5
1708,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2020,0.06663383492,5
1709,4,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2021,0.06990027143000001,5
1710,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2007,0.000536508451,5
1711,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2008,0.0005051482539999999,5
1712,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2009,0.0006165879789999999,5
1713,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2010,0.000728287571,5
1714,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2011,0.000963059976,5
1715,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2012,0.0012512065139999998,5
1716,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2013,0.001647875207,5
1717,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2014,0.0020703511840000004,5
1718,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2015,0.002550999417,5
1719,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2016,0.003471552171,5
1720,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2017,0.004050752265,5
1721,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2018,0.0039244571160000005,5
1722,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2019,0.003397216995,5
1723,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2020,0.00235874865,5
1724,5,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2021,0.0021008703290000003,5
1725,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2007,0.012626792630000001,5
1726,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2008,0.0128127148,5
1727,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2009,0.01405161846,5
1728,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2010,0.01642390741,5
1729,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2011,0.015448154609999999,5
1730,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2012,0.0157363228,5
1731,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2013,0.01288303947,5
1732,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2014,0.01371504697,5
1733,6,Spirits,Spirits,1,Off-trade Volume,Hypermarkets,3,2015,0.01370016673,5
